PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FGA_percentile,FGA_FREQ_percentile,EFG_percentile,sum_percentiles
1629659,Talen Horton-Tucker,1610612762,UTA,23.0,50,32,0.113,15,52,0.288,0.346,0.7495291902071564,0.7819548872180451,0.13157894736842105,1.6630630247936224
202692,Alec Burks,1610612752,NYK,32.0,66,34,0.091,14,52,0.269,0.375,0.7495291902071564,0.49624060150375937,0.2593984962406015,1.5051682879515171
1631246,Vince Williams Jr.,1610612763,MEM,23.0,52,29,0.135,16,51,0.314,0.373,0.7457627118644068,0.8947368421052632,0.2518796992481203,1.89237925321779
1631095,Jabari Smith Jr.,1610612745,HOU,20.0,75,40,0.063,14,51,0.275,0.353,0.7457627118644068,0.13157894736842105,0.16541353383458646,1.0427551930674142
1627763,Malcolm Brogdon,1610612757,POR,31.0,39,23,0.101,19,50,0.38,0.46,0.7401129943502824,0.6466165413533834,0.6428571428571429,2.0295866785608085
203952,Andrew Wiggins,1610612744,GSW,29.0,69,36,0.067,18,50,0.36,0.41,0.7401129943502824,0.18045112781954886,0.39473684210526316,1.3153009642750946
1628415,Dillon Brooks,1610612745,HOU,28.0,72,35,0.065,17,50,0.34,0.42,0.7401129943502824,0.15037593984962405,0.4323308270676692,1.3228197612675756
202685,Jonas Valanciunas,1610612740,NOP,31.0,80,37,0.069,28,49,0.571,0.571,0.7269303201506592,0.20300751879699247,0.9398496240601504,1.869787463007802
1628971,Bruce Brown,1610612761,TOR,27.0,66,36,0.086,22,49,0.449,0.469,0.7269303201506592,0.41353383458646614,0.6992481203007519,1.8397122750378772
1630245,Ayo Dosunmu,1610612741,CHI,24.0,75,35,0.07,20,49,0.408,0.459,0.7269303201506592,0.22556390977443608,0.6353383458646616,1.587832575789757
1629627,Zion Williamson,1610612740,NOP,23.0,68,38,0.046,19,49,0.388,0.388,0.7269303201506592,0.015037593984962405,0.3157894736842105,1.057757387819832
201569,Eric Gordon,1610612756,PHX,35.0,67,37,0.08,18,49,0.367,0.459,0.7269303201506592,0.3308270676691729,0.6353383458646616,1.6930957336844936
1629652,Luguentz Dort,1610612760,OKC,24.0,78,33,0.075,16,49,0.327,0.398,0.7269303201506592,0.2744360902255639,0.35714285714285715,1.3585092675190804
1627827,Dorian Finney-Smith,1610612751,BKN,30.0,66,35,0.099,14,49,0.286,0.316,0.7269303201506592,0.6090225563909775,0.08646616541353383,1.4224190419551705
1626157,Karl-Anthony Towns,1610612750,MIN,28.0,61,36,0.051,19,48,0.396,0.427,0.71939736346516,0.022556390977443608,0.47368421052631576,1.2156379649689193
1630581,Josh Giddey,1610612760,OKC,21.0,79,32,0.057,17,48,0.354,0.365,0.71939736346516,0.06015037593984962,0.20676691729323307,0.9863146566982427
1628401,Derrick White,1610612738,BOS,29.0,72,34,0.058,15,48,0.313,0.438,0.71939736346516,0.07894736842105263,0.5300751879699248,1.3284199198561375
1630557,Corey Kispert,1610612764,WAS,25.0,79,35,0.062,14,48,0.292,0.385,0.71939736346516,0.11278195488721804,0.3007518796992481,1.1329311980516261
1629651,Nic Claxton,1610612751,BKN,24.0,68,37,0.084,28,47,0.596,0.596,0.7062146892655368,0.38721804511278196,0.9661654135338346,2.0595981479121535
1629021,Moritz Wagner,1610612753,ORL,26.0,79,31,0.086,26,47,0.553,0.585,0.7062146892655368,0.41353383458646614,0.9586466165413534,2.078395140393356
202711,Bojan Bogdanovic,1610612752,NYK,34.0,56,35,0.07,22,47,0.468,0.521,0.7062146892655368,0.22556390977443608,0.8796992481203008,1.8114778471602735
1629614,Andrew Nembhard,1610612754,IND,24.0,67,31,0.091,20,47,0.426,0.479,0.7062146892655368,0.49624060150375937,0.7293233082706767,1.931778599039973
201572,Brook Lopez,1610612749,MIL,36.0,78,37,0.063,20,47,0.426,0.489,0.7062146892655368,0.13157894736842105,0.7669172932330827,1.6047109298670406
1630200,Tre Jones,1610612759,SAS,24.0,75,34,0.08,19,47,0.404,0.436,0.7062146892655368,0.3308270676691729,0.5263157894736842,1.563357546408394
1641709,Ausar Thompson,1610612765,DET,21.0,62,33,0.099,18,47,0.383,0.383,0.7062146892655368,0.6090225563909775,0.2932330827067669,1.608470328363281
1630183,Jaden McDaniels,1610612750,MIN,23.0,71,36,0.074,22,46,0.478,0.511,0.6949152542372882,0.2631578947368421,0.8270676691729323,1.7851408181470627
1631204,Marcus Sasser,1610612765,DET,23.0,69,34,0.094,18,46,0.391,0.467,0.6949152542372882,0.5375939849624061,0.6879699248120301,1.9204791640117242
204456,T.J. McConnell,1610612754,IND,32.0,70,30,0.079,17,46,0.37,0.38,0.6949152542372882,0.31954887218045114,0.2857142857142857,1.3001784121320248
1630541,Moses Moody,1610612744,GSW,21.0,64,31,0.115,13,46,0.283,0.37,0.6949152542372882,0.8007518796992481,0.23684210526315788,1.7325092391996941
1628372,Dennis Smith Jr.,1610612751,BKN,26.0,54,36,0.141,12,46,0.261,0.261,0.6949152542372882,0.9097744360902256,0.022556390977443608,1.6272460813049574
1629622,Max Strus,1610612739,CLE,28.0,69,33,0.064,10,46,0.217,0.272,0.6949152542372882,0.14661654135338345,0.03007518796992481,0.8716069835605964
1630194,Paul Reed,1610612755,PHI,24.0,81,31,0.096,22,45,0.489,0.511,0.6930320150659134,0.5676691729323309,0.8270676691729323,2.0877688571711763
1626166,Cameron Payne,1610612755,PHI,29.0,77,33,0.093,18,44,0.409,0.534,0.687382297551789,0.5225563909774437,0.8984962406015038,2.1084349291307367
1630573,Sam Hauser,1610612738,BOS,26.0,77,32,0.083,16,44,0.364,0.523,0.687382297551789,0.37593984962406013,0.8872180451127819,1.950540192288631
1630198,Isaiah Joe,1610612760,OKC,24.0,77,33,0.091,14,44,0.318,0.432,0.687382297551789,0.49624060150375937,0.5037593984962406,1.687382297551789
1630552,Jalen Johnson,1610612737,ATL,22.0,56,30,0.062,20,43,0.465,0.512,0.6836158192090396,0.11278195488721804,0.8345864661654135,1.6309842402616712
1627777,Georges Niang,1610612739,CLE,30.0,81,30,0.069,16,43,0.372,0.453,0.6836158192090396,0.20300751879699247,0.5977443609022557,1.4843676989082877
201950,Jrue Holiday,1610612738,BOS,33.0,68,29,0.062,21,42,0.5,0.583,0.67984934086629,0.11278195488721804,0.9473684210526315,1.7399997168061394
1629599,Amir Coffey,1610612746,LAC,26.0,68,32,0.127,15,42,0.357,0.476,0.67984934086629,0.8533834586466166,0.7180451127819549,2.2512779122948614
1631212,Peyton Watson,1610612743,DEN,21.0,77,30,0.096,19,41,0.463,0.512,0.6666666666666666,0.5676691729323309,0.8345864661654135,2.0689223057644113
1630530,Trey Murphy III,1610612740,NOP,23.0,55,28,0.068,18,41,0.439,0.598,0.6666666666666666,0.18796992481203006,0.9699248120300752,1.8245614035087718
1629631,De'Andre Hunter,1610612737,ATL,26.0,56,30,0.063,18,41,0.439,0.512,0.6666666666666666,0.13157894736842105,0.8345864661654135,1.6328320802005012
203932,Aaron Gordon,1610612743,DEN,28.0,70,28,0.059,15,41,0.366,0.402,0.6666666666666666,0.09022556390977443,0.36466165413533835,1.1215538847117794
1630167,Obi Toppin,1610612754,IND,26.0,81,34,0.072,15,41,0.366,0.427,0.6666666666666666,0.23684210526315788,0.47368421052631576,1.3771929824561402
1641871,Duop Reath,1610612757,POR,27.0,66,31,0.085,14,41,0.341,0.415,0.6666666666666666,0.40601503759398494,0.40977443609022557,1.4824561403508771
1627752,Taurean Prince,1610612747,LAL,30.0,76,32,0.074,13,41,0.317,0.39,0.6666666666666666,0.2631578947368421,0.3233082706766917,1.2531328320802004
1641710,Anthony Black,1610612753,ORL,20.0,68,29,0.164,15,40,0.375,0.463,0.664783427495292,0.9624060150375939,0.6654135338345865,2.2926029763674722
1628380,Zach Collins,1610612759,SAS,26.0,67,28,0.065,21,39,0.538,0.59,0.6534839924670434,0.15037593984962405,0.9624060150375939,1.7662659473542615
203083,Andre Drummond,1610612741,CHI,30.0,78,30,0.082,20,39,0.513,0.513,0.6534839924670434,0.3533834586466165,0.8458646616541353,1.8527321127677951
1630171,Isaac Okoro,1610612739,CLE,23.0,68,29,0.082,17,39,0.436,0.487,0.6534839924670434,0.3533834586466165,0.7556390977443609,1.762506548858021
1626145,Tyus Jones,1610612764,WAS,27.0,66,30,0.059,12,39,0.308,0.372,0.6534839924670434,0.09022556390977443,0.24812030075187969,0.9918298571286974
1628975,Jevon Carter,1610612741,CHI,28.0,70,32,0.109,12,39,0.308,0.346,0.6534839924670434,0.7368421052631579,0.13157894736842105,1.5219050450986222
1630205,Lamar Stevens,1610612763,MEM,26.0,38,18,0.163,12,39,0.308,0.346,0.6534839924670434,0.9586466165413534,0.13157894736842105,1.7437095563768177
203482,Kelly Olynyk,1610612761,TOR,32.0,76,29,0.079,18,38,0.474,0.513,0.6384180790960452,0.31954887218045114,0.8458646616541353,1.8038316129306318
1628381,John Collins,1610612762,UTA,26.0,67,28,0.052,15,38,0.395,0.461,0.6384180790960452,0.03007518796992481,0.650375939849624,1.318869206915594
203995,Vasilije Micic,1610612766,CHA,30.0,58,28,0.108,14,38,0.368,0.461,0.6384180790960452,0.7218045112781954,0.650375939849624,2.0105985302238647
201145,Jeff Green,1610612745,HOU,37.0,77,29,0.106,13,38,0.342,0.421,0.6384180790960452,0.6879699248120301,0.44360902255639095,1.7699970264644662
1626224,Cedi Osman,1610612759,SAS,29.0,72,30,0.099,12,38,0.316,0.368,0.6384180790960452,0.6090225563909775,0.22556390977443608,1.4730045452614586
1641717,Cason Wallace,1610612760,OKC,20.0,81,28,0.087,11,38,0.289,0.342,0.6384180790960452,0.43609022556390975,0.12406015037593984,1.1985684550358946
202694,Marcus Morris Sr.,1610612739,CLE,34.0,48,20,0.149,10,38,0.263,0.355,0.6384180790960452,0.9473684210526315,0.17293233082706766,1.7587188309757444
1631223,David Roddy,1610612756,PHX,23.0,63,30,0.096,8,38,0.211,0.211,0.6384180790960452,0.5676691729323309,0.007518796992481203,1.2136060490208573
1628392,Isaiah Hartenstein,1610612752,NYK,25.0,74,29,0.103,24,37,0.649,0.662,0.6252354048964218,0.6578947368421053,0.9849624060150376,2.2680925477535645
1627826,Ivica Zubac,1610612746,LAC,27.0,67,27,0.073,19,37,0.514,0.514,0.6252354048964218,0.2518796992481203,0.8533834586466166,1.7304985627911589
1629060,Rui Hachimura,1610612747,LAL,26.0,66,29,0.057,17,37,0.459,0.5,0.6252354048964218,0.06015037593984962,0.7857142857142857,1.4711000665505571
1628988,Aaron Holiday,1610612745,HOU,27.0,77,29,0.091,15,37,0.405,0.486,0.6252354048964218,0.49624060150375937,0.7481203007518797,1.869596307152061
1630558,Davion Mitchell,1610612758,SAC,25.0,71,28,0.119,13,37,0.351,0.405,0.6252354048964218,0.8270676691729323,0.37593984962406013,1.8282429236934141
1631101,Shaedon Sharpe,1610612757,POR,20.0,32,22,0.085,12,37,0.324,0.365,0.6252354048964218,0.40601503759398494,0.20676691729323307,1.23801735978364
1626168,Trey Lyles,1610612758,SAC,28.0,57,26,0.117,10,37,0.27,0.324,0.6252354048964218,0.8120300751879699,0.09774436090225563,1.5350098409866475
203967,Dario Saric,1610612744,GSW,30.0,62,27,0.097,19,36,0.528,0.583,0.615819209039548,0.5864661654135338,0.9473684210526315,2.149653795505713
1626204,Larry Nance Jr.,1610612740,NOP,31.0,60,30,0.155,17,36,0.472,0.514,0.615819209039548,0.9548872180451128,0.8533834586466166,2.4240898857312776
1628386,Jarrett Allen,1610612739,CLE,25.0,76,28,0.044,15,36,0.417,0.417,0.615819209039548,0.011278195488721804,0.42105263157894735,1.0481500361072171
1626192,Pat Connaughton,1610612749,MIL,31.0,75,25,0.104,14,36,0.389,0.514,0.615819209039548,0.6616541353383458,0.8533834586466166,2.1308568030245105
1630702,Jaden Hardy,1610612742,DAL,21.0,71,26,0.078,11,36,0.306,0.375,0.615819209039548,0.3082706766917293,0.2593984962406015,1.1834883819718789
1630596,Evan Mobley,1610612739,CLE,22.0,49,25,0.065,16,35,0.457,0.457,0.6045197740112994,0.15037593984962405,0.6278195488721805,1.3827152627331039
203484,Kentavious Caldwell-Pope,1610612743,DEN,31.0,73,26,0.062,15,35,0.429,0.557,0.6045197740112994,0.11278195488721804,0.924812030075188,1.6421137589737054
1627884,Derrick Jones Jr.,1610612742,DAL,27.0,75,26,0.072,13,35,0.371,0.429,0.6045197740112994,0.23684210526315788,0.48120300751879697,1.3225648867932542
1641739,Toumani Camara,1610612757,POR,23.0,69,24,0.082,12,35,0.343,0.4,0.6045197740112994,0.3533834586466165,0.3609022556390977,1.3188054882970137
1641711,Gradey Dick,1610612761,TOR,20.0,58,24,0.083,11,35,0.314,0.386,0.6045197740112994,0.37593984962406013,0.30451127819548873,1.2849709018308482
1631323,Simone Fontecchio,1610612765,DET,28.0,65,25,0.065,10,35,0.286,0.371,0.6045197740112994,0.15037593984962405,0.24436090225563908,0.9992566161165626
1630168,Onyeka Okongwu,1610612737,ATL,23.0,55,28,0.094,18,34,0.529,0.544,0.5932203389830508,0.5375939849624061,0.9097744360902256,2.0405887600356825
1641708,Amen Thompson,1610612745,HOU,21.0,61,26,0.078,16,34,0.471,0.5,0.5932203389830508,0.3082706766917293,0.7857142857142857,1.6872053013890658
1629312,Haywood Highsmith,1610612748,MIA,27.0,65,24,0.105,15,34,0.441,0.515,0.5932203389830508,0.6766917293233082,0.868421052631579,2.138333120937938
1631103,Malaki Branham,1610612759,SAS,20.0,74,30,0.055,14,34,0.412,0.5,0.5932203389830508,0.041353383458646614,0.7857142857142857,1.4202880081559832
1630529,Herbert Jones,1610612740,NOP,25.0,74,30,0.06,12,34,0.353,0.426,0.5932203389830508,0.10150375939849623,0.46616541353383456,1.1608895119153817
1631165,Keon Ellis,1610612758,SAC,24.0,56,21,0.152,9,34,0.265,0.353,0.5932203389830508,0.9511278195488722,0.16541353383458646,1.7097616923665093
1629680,Matisse Thybulle,1610612757,POR,27.0,64,27,0.107,15,33,0.455,0.561,0.5819209039548022,0.706766917293233,0.9285714285714286,2.217259249819464
204060,Joe Ingles,1610612753,ORL,36.0,67,27,0.146,14,33,0.424,0.576,0.5819209039548022,0.9323308270676691,0.943609022556391,2.457860753578862
1630700,Dyson Daniels,1610612740,NOP,21.0,59,24,0.109,14,33,0.424,0.5,0.5819209039548022,0.7368421052631579,0.7857142857142857,2.104477294932246
203497,Rudy Gobert,1610612750,MIN,31.0,75,28,0.055,14,33,0.424,0.424,0.5819209039548022,0.041353383458646614,0.4548872180451128,1.0781615054585616
1630174,Aaron Nesmith,1610612754,IND,24.0,71,28,0.053,10,33,0.303,0.379,0.5819209039548022,0.03759398496240601,0.2744360902255639,0.8939509791427721
1630631,Jose Alvarado,1610612740,NOP,26.0,54,20,0.1,10,33,0.303,0.394,0.5819209039548022,0.6390977443609023,0.3308270676691729,1.5518457159848775
1628989,Kevin Huerter,1610612758,SAC,25.0,64,25,0.057,14,32,0.438,0.547,0.5706214689265536,0.06015037593984962,0.9135338345864662,1.5443056794528696
1630188,Jalen Smith,1610612754,IND,24.0,60,25,0.082,14,32,0.438,0.5,0.5706214689265536,0.3533834586466165,0.7857142857142857,1.709719213287456
1626196,Josh Richardson,1610612748,MIA,30.0,42,24,0.095,13,32,0.406,0.453,0.5706214689265536,0.5526315789473685,0.5977443609022557,1.720997408776178
1631222,Jake LaRavia,1610612763,MEM,22.0,34,16,0.113,13,32,0.406,0.547,0.5706214689265536,0.7819548872180451,0.9135338345864662,2.266110190731065
1630182,Josh Green,1610612742,DAL,23.0,55,22,0.089,10,32,0.313,0.453,0.5706214689265536,0.462406015037594,0.5977443609022557,1.6307718448664033
1631128,Christian Braun,1610612743,DEN,22.0,79,25,0.069,6,32,0.188,0.219,0.5706214689265536,0.20300751879699247,0.015037593984962405,0.7886665817085085
1629028,Deandre Ayton,1610612757,POR,25.0,54,21,0.043,21,31,0.677,0.677,0.5555555555555556,0.007518796992481203,0.9887218045112782,1.551796157059315
1641731,Bilal Coulibaly,1610612764,WAS,19.0,63,23,0.072,19,31,0.613,0.694,0.5555555555555556,0.23684210526315788,0.9962406015037594,1.7886382623224728
1630214,Xavier Tillman,1610612738,BOS,25.0,53,22,0.114,13,31,0.419,0.452,0.5555555555555556,0.793233082706767,0.5902255639097744,1.9390142021720969
1631105,Jalen Duren,1610612765,DET,20.0,60,25,0.056,13,31,0.419,0.419,0.5555555555555556,0.05263157894736842,0.42857142857142855,1.0367585630743525
1629002,Chimezie Metu,1610612765,DET,27.0,49,23,0.134,13,31,0.419,0.468,0.5555555555555556,0.8909774436090225,0.6917293233082706,2.1382623224728485
1630533,Ziaire Williams,1610612763,MEM,22.0,51,22,0.082,12,31,0.387,0.452,0.5555555555555556,0.3533834586466165,0.5902255639097744,1.4991645781119465
203114,Khris Middleton,1610612749,MIL,32.0,54,24,0.049,12,31,0.387,0.435,0.5555555555555556,0.018796992481203006,0.518796992481203,1.0931495405179616
203957,Dante Exum,1610612742,DAL,28.0,54,23,0.104,11,31,0.355,0.468,0.5555555555555556,0.6616541353383458,0.6917293233082706,1.908939014202172
1631108,Max Christie,1610612747,LAL,21.0,65,18,0.128,12,30,0.4,0.533,0.5461393596986818,0.8609022556390977,0.8947368421052632,2.3017784574430427
1641722,Jordan Hawkins,1610612740,NOP,21.0,66,27,0.067,10,30,0.333,0.433,0.5461393596986818,0.18045112781954886,0.5112781954887218,1.2378686830069525
1626153,Delon Wright,1610612748,MIA,31.0,46,23,0.166,9,30,0.3,0.317,0.5461393596986818,0.9661654135338346,0.09022556390977443,1.6025303371422908
1630172,Patrick Williams,1610612741,CHI,22.0,43,22,0.084,8,30,0.267,0.333,0.5461393596986818,0.38721804511278196,0.10526315789473684,1.0386205627062006
1630538,Bones Hyland,1610612746,LAC,23.0,36,20,0.121,7,30,0.233,0.3,0.5461393596986818,0.8383458646616542,0.06015037593984962,1.4446356003001855
1626174,Christian Wood,1610612747,LAL,28.0,49,22,0.113,17,29,0.586,0.638,0.5348399246704332,0.7819548872180451,0.981203007518797,2.297997819407275
1629731,Dean Wade,1610612739,CLE,27.0,54,24,0.125,13,29,0.448,0.621,0.5348399246704332,0.849624060150376,0.9736842105263158,2.358148195347125
1628998,Cody Martin,1610612766,CHA,28.0,28,16,0.135,12,29,0.414,0.466,0.5348399246704332,0.8947368421052632,0.6766917293233082,2.1062684960990046
1629026,Kenrich Williams,1610612760,OKC,29.0,68,24,0.107,11,29,0.379,0.448,0.5348399246704332,0.706766917293233,0.5714285714285714,1.8130354133922377
1631200,Kris Murray,1610612757,POR,23.0,60,20,0.084,9,29,0.31,0.379,0.5348399246704332,0.38721804511278196,0.2744360902255639,1.1964940600087792
1630544,Tre Mann,1610612766,CHA,23.0,40,23,0.095,7,29,0.241,0.293,0.5348399246704332,0.5526315789473685,0.045112781954887216,1.1325842855726886
1630598,Aaron Wiggins,1610612760,OKC,25.0,77,17,0.076,12,28,0.429,0.482,0.5254237288135594,0.2819548872180451,0.7330827067669173,1.5404613227985218
201587,Nicolas Batum,1610612755,PHI,35.0,59,20,0.111,10,28,0.357,0.5,0.5254237288135594,0.7631578947368421,0.7857142857142857,2.0742959092646873
1629723,John Konchar,1610612763,MEM,28.0,55,23,0.135,9,28,0.321,0.375,0.5254237288135594,0.8947368421052632,0.2593984962406015,1.679559067159424
1641733,Nick Smith Jr.,1610612766,CHA,19.0,49,22,0.106,8,28,0.286,0.339,0.5254237288135594,0.6879699248120301,0.11654135338345864,1.3299350070090483
1628365,Markelle Fultz,1610612753,ORL,25.0,42,21,0.086,5,28,0.179,0.179,0.5254237288135594,0.41353383458646614,0.0037593984962406013,0.9427169618962662
1629655,Daniel Gafford,1610612742,DAL,25.0,73,22,0.057,19,27,0.704,0.704,0.512241054613936,0.06015037593984962,1.0,1.5723914305537856
1631367,Jacob Gilyard,1610612751,BKN,25.0,40,20,0.185,12,27,0.444,0.63,0.512241054613936,0.9962406015037594,0.9774436090225563,2.485925265140252
202397,Ish Smith,1610612766,CHA,35.0,43,16,0.171,10,27,0.37,0.426,0.512241054613936,0.9774436090225563,0.46616541353383456,1.9558500771703269
201567,Kevin Love,1610612748,MIA,35.0,53,23,0.077,8,27,0.296,0.333,0.512241054613936,0.3007518796992481,0.10526315789473684,0.9182560922079209
1629234,Drew Eubanks,1610612756,PHX,27.0,72,23,0.11,8,27,0.296,0.296,0.512241054613936,0.7518796992481203,0.04887218045112782,1.312992934313184
203110,Draymond Green,1610612744,GSW,34.0,54,22,0.076,7,27,0.259,0.315,0.512241054613936,0.2819548872180451,0.08270676691729323,0.8769027087492742
1628379,Luke Kennard,1610612763,MEM,27.0,39,19,0.086,6,27,0.222,0.296,0.512241054613936,0.41353383458646614,0.04887218045112782,0.9746470696515299
203991,Clint Capela,1610612737,ATL,29.0,73,19,0.042,13,26,0.5,0.5,0.5009416195856874,0.0037593984962406013,0.7857142857142857,1.2904153037962138
1630215,Jared Butler,1610612764,WAS,23.0,39,16,0.144,10,26,0.385,0.462,0.5009416195856874,0.924812030075188,0.6616541353383458,2.087407784999221
1630163,LaMelo Ball,1610612766,CHA,22.0,22,16,0.061,9,26,0.346,0.423,0.5009416195856874,0.10526315789473684,0.45112781954887216,1.0573325970292964
1631104,Blake Wesley,1610612759,SAS,21.0,59,19,0.128,9,26,0.346,0.365,0.5009416195856874,0.8609022556390977,0.20676691729323307,1.5686107925180182
1631260,AJ Green,1610612749,MIL,24.0,56,18,0.133,8,26,0.308,0.404,0.5009416195856874,0.8834586466165414,0.37218045112781956,1.7565807173300483
203095,Evan Fournier,1610612765,DET,31.0,30,18,0.124,4,26,0.154,0.212,0.5009416195856874,0.8458646616541353,0.011278195488721804,1.3580844767285445
